"dx2" "cod_label" "sex2" "cases" "specific" "irr" "left" "right" "diagnosed" "diag_left" "diag_right" "undiagnosed" "undiag_left" "undiag_right"
"Organic Disorders" "Unnatural Causes" "Females" 1864 77 4.4783535819422 4.12607396011724 4.86071044745032 318.193174456722 294.905736273186 343.319521520109 71.0513738217887 68.9105998666113 73.2586529755283
"Organic Disorders" "Unnatural Causes" "Females" 1864 78 4.19144139704202 3.87194242829963 4.53730428852287 338.301516577247 314.419642052501 363.997348802258 80.7124529561578 78.2919496411655 83.2077894605744
"Organic Disorders" "Unnatural Causes" "Females" 1864 79 3.92379356479227 3.63065235931159 4.24060317965129 361.119489948739 336.229776493095 387.851686965373 92.0332540399222 89.2704206543565 94.8815944530167
"Organic Disorders" "Unnatural Causes" "Females" 1864 80 3.67497175156534 3.40319973725425 3.96844687867177 386.987009399097 360.656359009956 415.239997028647 105.303397021831 102.128248798541 108.577260011685
"Organic Disorders" "Unnatural Causes" "Females" 1864 81 3.44440595183692 3.19055786598516 3.71845077236558 416.298547792549 388.116554623384 446.526897216106 120.86221938228 117.1991754 124.639751296495
"Organic Disorders" "Unnatural Causes" "Females" 1864 82 3.23142809937877 2.99347124171633 3.4883006109882 449.511733525697 419.130243685503 482.095486120288 139.106215487856 134.876284621695 143.468803590111
"Organic Disorders" "Unnatural Causes" "Females" 1864 83 3.03530175106614 2.81231300130413 3.2759713146271 487.157477277243 454.320076758026 522.368303335022 160.497214850593 155.620209446349 165.527061468697
"Organic Disorders" "Unnatural Causes" "Females" 1864 84 2.85524793355519 2.6470177591281 3.079858733081 529.851896505568 494.407009657005 567.837888110269 185.571238938198 179.967124186463 191.349863908356
"Organic Disorders" "Unnatural Causes" "Females" 1864 85 2.69046735209341 2.49705678983708 2.8988586091199 578.310356523916 540.196729824417 619.11309343084 214.947918276704 208.535258988813 221.557772990166
"Organic Disorders" "Unnatural Causes" "Females" 1864 86 2.54015923972409 2.3614050250672 2.73244483460522 633.364006530082 592.542713378917 676.997549223614 249.340276241451 242.027515870225 256.873988614991
"Organic Disorders" "Unnatural Causes" "Females" 1864 87 2.40353717883012 2.23845649912927 2.58079215399799 695.979259463002 652.258642264117 742.630450891791 289.564590717818 281.226083310811 298.15033943672
"Organic Disorders" "Unnatural Causes" "Females" 1864 88 2.27984226013634 2.12588931550398 2.44494419027238 767.280748046591 719.944711125159 817.729107840601 336.549927801015 326.973530414532 346.406798615386
"Organic Disorders" "Unnatural Causes" "Females" 1864 89 2.16835396164056 2.02062147438043 2.32688752573215 848.57838827348 795.731513279554 904.9349799872 391.346801899197 380.137184158416 402.886972753777
"Organic Disorders" "Unnatural Causes" "Females" 1864 90 2.06839913588367 1.91923371246899 2.22915789647135 941.399298716698 879.109856667914 1008.10226719943 455.134254498958 441.566243480421 469.11916994739
"Organic Disorders" "Unnatural Causes" "Females" 1864 91 1.97935949257106 1.81908534834871 2.15375491006381 1047.5254627761 969.170448050443 1132.21528511481 529.224462108915 512.070931496325 546.952607671072
"Organic Disorders" "Unnatural Causes" "Females" 1864 92 1.90067795853961 1.71929688184781 2.10119423830728 1169.03818519415 1065.18387109574 1283.01818636832 615.063788129784 592.445185876818 638.545932158552
"Organic Disorders" "Unnatural Causes" "Females" 1864 93 1.83186429183469 1.62049049168549 2.0708093018236 1308.37058851786 1166.882016435 1467.01515045066 714.228993026262 683.500729744525 746.338712279033
"Organic Disorders" "Unnatural Causes" "Females" 1864 94 1.77250032440846 1.52378992152778 2.06180481682023 1468.36962503509 1274.25857750443 1692.05010175274 828.41712625645 786.05880170387 873.058012438023
"Organic Disorders" "Unnatural Causes" "Females" 1864 95 1.72224521176951 1.43015304444665 2.07399381554345 1652.36935138319 1387.28446784557 1968.10714505487 959.427461369148 900.894590896903 1021.76332606551
"Organic Disorders" "Unnatural Causes" "Females" 1864 96 1.68084108098294 1.34020323111152 2.1080584451186 1864.2775338733 1505.75173871861 2308.16982237882 1109.13372773058 1028.66268649752 1195.89992145835
"Organic Disorders" "Unnatural Causes" "Females" 1864 97 1.64811949421405 1.25428065447515 2.16562206992263 2108.67803116226 1629.21495933504 2729.24270282982 1279.44486948008 1169.82069456744 1399.34195184007
"Organic Disorders" "Unnatural Causes" "Females" 1864 98 1.62400918758104 1.17253107363896 2.24932703332324 2390.95184718103 1756.97114567379 3253.69642501787 1472.25266055442 1324.55319909246 1636.42192551774
"Organic Disorders" "Unnatural Causes" "Females" 1864 99 1.60854560941424 1.09497660478931 2.36299019198103 2717.42027270445 1888.05135189898 3911.10810152382 1689.36476329945 1492.69480002778 1911.94697229781
"Organic Disorders" "Unnatural Causes" "Females" 1864 100 1.60188287448733 1.0215631045084 2.51186513319765 3095.51415191119 2021.21691888795 4740.81122869013 1932.42227706685 1673.65284777525 2231.20096970414
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 35 14.0539106915396 6.17188840765156 32.0019405213006 490.34642768251 215.912435657139 1113.59782686537 34.8903901871027 32.6596903807783 37.2734497239672
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 36 13.7365996915624 7.53468762714252 25.043396677321 482.663822548308 265.272584502645 878.207471132855 35.1370669150954 33.464397749803 36.8933420116057
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 37 13.4634137817908 8.7462070960959 20.7248134726454 478.915475929146 311.666391050717 735.915195447292 35.5716227467417 34.2116534808061 36.985653018683
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 38 13.2271065517035 9.65456781247314 18.1216136370274 478.384582298004 349.87614677336 654.093772013214 36.1669863645569 34.907576988012 37.4718332109748
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 39 13.0211105776888 10.1542325846226 16.6974036948062 480.431469020681 375.599018055673 614.523428789042 36.8963512101559 35.6164553027466 38.2222408448993
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 40 12.8393940413303 10.2867942806702 16.0254044992731 484.45503824813 389.280547712742 602.898566247354 37.7319238500397 36.3999853944868 39.1126002385933
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 41 12.6763482785228 10.2355564275871 15.6991763774867 489.863469579319 396.751395113152 604.8276623195 38.643894820189 37.2770550432718 40.0608525845276
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 42 12.5267018767599 10.1659905508807 15.4356094591909 496.052871123872 403.772602954068 609.423346581611 39.5996389156648 38.2309311057647 41.0173479142542
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 43 12.3854580767988 10.1516005618376 15.1108754563106 502.393493641067 412.960606850062 611.194429362406 40.563174210099 39.2225433785455 41.9496279504109
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 44 12.2478530618049 10.2011512793989 14.7051936114807 508.223753427407 424.473648958959 608.498040293698 41.494925752523 40.1980268962544 42.8336661312059
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 45 12.1093332838431 10.2893860350647 14.2511858413588 512.852663763541 437.002423824869 601.868182851922 42.3518497461636 41.0942856978696 43.6478976690087
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 46 11.9655503208467 10.3719891855081 13.803947528287 515.571336230755 448.2596638174 592.990679730324 43.0879752628272 41.8469513621392 44.3658032859648
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 47 11.8123719039655 10.3980098016293 13.4191189140569 515.673951677479 455.464887792025 583.842205109982 43.6554111121717 42.4010623586682 44.9468672094042
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 48 11.6459077273454 10.3340644047831 13.1242811619278 512.487993175238 456.466711105647 575.384659513527 44.0058435266389 42.7183543243933 45.3321363876893
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 49 11.463382202069 10.1911057571557 12.8944919856654 505.613541426629 451.292830945246 566.472666402701 44.1068379745182 42.7876786515495 45.4666674477315
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 50 11.2655692389913 10.0072300235331 12.6821358138124 495.53598422738 441.986499591115 555.573330613863 43.9867683305592 42.6513721773635 45.3639751640432
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 51 11.0541100512982 9.81052127783521 12.4553370372156 482.97075571349 430.390553112726 541.974606987632 43.6915096260299 42.3598253239108 45.0650586683115
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 52 10.8306378523429 9.61540796274654 12.1994528722104 468.622620817371 417.723426562299 525.72383251048 43.2682384182939 41.9591266371704 44.6181940823298
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 53 10.5967631110964 9.42710811965673 11.9115413769946 453.158444723803 404.741421932049 507.367333553944 42.7638553370396 41.4917619570478 44.0749497497929
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 54 10.3540603414863 9.24544943295552 11.595603473099 437.188732716855 391.906576233603 487.702936376961 42.2238926853792 40.9970854971627 43.4874111631619
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 55 10.1040564784787 9.06722466734588 11.2594493977803 421.257394071743 379.498276271739 467.611589184261 41.6919080934482 40.5118202418697 42.9063712786733
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 56 9.84822085983187 8.88757635942511 10.9126999512273 405.838687570401 367.681592127149 447.955632959478 41.2093405851307 40.0707980764844 42.3802328124305
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 57 9.58795680202663 8.70098743348264 10.565342880944 391.340074783706 356.55444999665 429.519401968354 40.8157945289227 39.7080450011398 41.9544473413238
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 58 9.32459473223503 8.50232186228874 10.2263908998876 378.109694169481 346.191902978737 412.97020408279 40.549718784277 39.4581736474422 41.6714597126452
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 59 9.05938681549205 8.28813498544888 9.90240743144294 366.447319524851 336.698605377106 398.82445558855 40.4494616454842 39.357903021078 41.5712937382171
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 60 8.79350299750714 8.05801994356626 9.5961161065264 356.617929260623 328.265235104126 387.419482388364 40.5547060553366 39.4475132536909 41.6929749831789
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 61 8.5280283687173 7.81524768589594 9.30581739448856 348.86734887084 321.204864461425 378.912154123944 40.9083241503472 39.7722493421272 42.0768503786206
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 62 8.2639617440621 7.56608755638695 9.02620584263157 343.439814818299 315.946729972793 373.325295731291 41.5587372563856 40.3839772130258 42.767670782763
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 63 8.0020747815357 7.31762112386041 8.75054880888791 340.521645908549 312.91268169715 370.566608880665 42.554169412948 41.3344921582033 43.809836286243
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 64 7.74252736471893 7.07410865569374 8.47410365193813 340.036096176921 312.204099416278 370.349226417659 43.9179715045496 42.6491474668109 45.2245434114572
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 65 7.48535305395681 6.83742905208283 8.1946752084122 341.882558383073 313.821540870444 372.452711188517 45.6735381642889 44.351951575871 47.0345050065316
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 66 7.23060749590303 6.60811684130624 7.9117373399037 346.007813212132 317.765124598034 376.760687489814 47.8532147413872 46.4749787128522 49.2723229683171
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 67 6.9783669720224 6.38589172533864 7.62581134957007 352.401147522046 324.048642265202 383.234343790955 50.4990850918115 49.0593340311847 51.9810887259295
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 68 6.72872688580718 6.1700055984162 7.33804285613717 361.090930766318 332.706971811366 391.896387297862 53.6640789400983 52.1563027577045 55.2154431242482
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 69 6.4818001874225 5.95946118193362 7.04992152596562 372.142368179779 343.799065339527 402.822334777686 57.4134279705037 55.8287570464349 59.0430789742024
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 70 6.23771573612488 5.7531502923596 6.76309424010227 385.656214120465 357.408254234491 416.136767205577 61.8265131716397 60.1528982792262 63.5466925171094
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 71 5.99661660243244 5.549946464456 6.47923559386858 401.768275925586 373.641020518745 432.012917950265 66.9991601201608 65.2204252917589 68.8264057881596
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 72 5.75865831364959 5.34877627391209 6.19995002129912 420.649571893349 392.62510345583 450.674347555986 73.0464543965561 71.1412380679995 75.002693863832
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 73 5.52400704794686 5.14868679283169 5.92668676374933 442.507029450593 414.507912186597 472.397426819297 80.1061667028579 78.0468061791016 82.2198659750451
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 74 5.29283778374825 4.94892057841418 5.66065495721693 467.5846232301 439.456658396758 497.512953106384 88.3428970118509 86.094344429549 90.6501757363736
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 75 5.0653324126634 4.74900064766483 5.40273509193869 496.164859046121 467.662164942391 526.404712219093 97.9530697345159 95.4719405716422 100.498678595676
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 76 4.84167782560177 4.54881334231322 5.15339768920986 528.57050954679 499.348308266573 559.502813842326 109.17093796531 106.404776302528 112.009010407012
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 77 4.62206398299218 4.34866019845727 4.91265688463138 565.166501244146 534.787605129903 597.271086810177 122.275784870956 119.162587471719 125.470316506485
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 78 4.40668198118908 4.14924382394254 4.68009278492702 606.361841069725 574.320368850526 640.190914770006 137.600544731414 134.068536449955 141.225603051537
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 79 4.19572212815077 3.95157106855373 4.45495826122067 652.611453855794 618.371927145671 688.746838281749 155.54210548815 151.509718014257 159.681813792369
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 80 3.98937204230139 3.75679380180587 4.23634890055603 704.417780446683 667.462437156462 743.419227489973 176.573599297678 171.949569930658 181.321977027974
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 81 3.78781478912641 3.56603512530411 4.02338742400952 762.331959808832 722.20712397441 804.686076409525 201.259037795945 195.942480966038 206.719850105248
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 82 3.59122707047363 3.38024505339772 3.81537778118749 826.954387981345 783.307810600382 873.032989773774 230.270704623612 224.150851638953 236.557644194292
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 83 3.39977748173215 3.20010270560626 3.61191123804987 898.934412683466 851.535938315549 948.971196571061 264.409779026322 257.364730660435 271.647677074255
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 84 3.21362485202389 3.02595532787903 3.41293362608375 978.968885900898 927.702503238454 1033.06833410118 304.63073039915 296.523868259498 312.959231404289
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 85 3.03291668225928 2.85777176235381 3.21879574943739 1067.79925928546 1012.60261609575 1126.00465375724 352.070093297133 342.741520159692 361.652567032143
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 86 2.85778769537949 2.69509070427651 3.03030636367944 1166.20687074714 1106.91288000766 1228.67706207232 408.080303737284 397.328550346381 419.123000733618
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 87 2.68835851232876 2.5369656244287 2.84878573884421 1275.00603786941 1211.0141175502 1342.37939347233 474.269347641794 461.815470009773 487.059071684656
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 88 2.52473446628093 2.38196508469579 2.67606110861231 1395.03454814356 1324.73491529774 1469.06476763066 552.547036836914 537.969811633187 567.519257243058
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 89 2.36700456639203 2.22838129915551 2.51425131751194 1527.14112168535 1447.11428404318 1611.59352185125 645.178781388301 627.808595406939 663.029565060162
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 90 2.21524062088205 2.07479709825075 2.36519079988263 1672.16942404746 1576.4363779064 1773.71609911252 754.847761586123 733.612514196483 776.697687328398
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 91 2.06949652758321 1.92079772066448 2.22970687209967 1830.93823067241 1710.67558876563 1959.6554873135 884.726408703187 857.956335081627 912.331765907839
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 92 1.92980773825361 1.76719711658389 2.107381158375 2004.21739671428 1847.97502879601 2173.66972534756 1038.55806823949 1003.76619258424 1074.55587673103
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 93 1.79619090097249 1.61557315709323 1.99700133576197 2192.69937295262 1986.70754211345 2420.04947292452 1220.74962731715 1174.39371092988 1268.93531421844
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 94 1.66864368283936 1.46764226607647 1.89717331303309 2396.96613677143 2125.23886554643 2703.43571914289 1436.47572062404 1373.68188452065 1502.13999266826
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 95 1.54714477302895 1.32490530180436 1.80666266898541 2617.45158243384 2261.71473374233 3029.14098059104 1691.79486500768 1606.00794962153 1782.16419535212
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 96 1.43165406404575 1.18855344247702 1.72447723917836 2854.39964148207 2393.97442037869 3403.3769299858 1993.77748659181 1876.30618793885 2118.6033983116
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 97 1.32211300681527 1.05948755778868 1.64983797113996 3107.81868405477 2519.55506112548 3833.42960905387 2350.64526862263 2190.07776441248 2522.98492258346
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 98 1.21844513308482 0.938362126076426 1.5821275188777 3377.43308393919 2635.74490553885 4327.82937852437 2771.92053399096 2553.38913500395 3009.15490765917
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 99 1.12055673652504 0.825623798333857 1.52084690667299 3662.63320854743 2739.66512063783 4896.54079226709 3268.58345424401 2972.85522704939 3593.72959037813
"Organic Disorders" "Unnatural Causes" "Persons (M)" 1646 100 1.02833770196361 0.721540131496684 1.46558504942239 3962.42550853351 2828.37232580355 5551.18425089823 3853.23371978603 3455.60117877805 4296.62143608435
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 35 14.0539106915396 6.17067225709311 32.0082476425048 263.140819736817 115.853503394908 597.678006989019 18.7236724006811 17.5105813635182 20.020803472489
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 36 13.7365996915624 7.53263166094898 25.0502320542859 259.018005949261 142.332009272573 471.364998982413 18.856049660409 17.9364196594645 19.8228306176031
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 37 13.4634137817908 8.74286866162926 20.7327271717171 257.006483184252 167.21285755697 395.019458215007 19.089250865323 18.3315717912958 19.878246270855
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 38 13.2271065517035 9.64952100641369 18.1310914411017 256.721583004693 187.695750464581 351.131930357007 19.4087483911311 18.7018416691111 20.1423753219133
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 39 13.0211105776888 10.147545534666 16.7084069834607 257.820029775602 201.47738131081 329.91875971899 19.8001566945732 19.0815889782267 20.5457839793636
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 40 12.8393940413303 10.2792588088634 16.0371523291548 259.979248737965 208.806478541127 323.693068560821 20.2485606330864 19.501986340678 21.0237152538956
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 41 12.6763482785228 10.2278752557893 15.7109665164767 262.881643807315 212.811778072788 324.731832404499 20.7379631760914 19.9720237106198 21.5332768939306
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 42 12.5267018767599 10.1582883370292 15.4473130416291 266.203140822826 216.577623795485 327.199601427222 21.2508562462637 20.482393854537 22.0481499577909
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 43 12.3854580767988 10.1436596372906 15.1227049464678 269.605789465954 221.503452504629 328.154170472993 21.7679304063042 21.012172422264 22.5508712117568
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 44 12.2478530618049 10.1926320642926 14.7174845199296 272.734555686822 227.67237412 326.715694660793 22.2679480485725 21.5327579762276 23.0282396171154
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 45 12.1093332838431 10.2799303629732 14.2642943484668 275.218626522405 234.381363965812 323.171139135139 22.7278100347289 22.0108995305032 23.4680708191353
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 46 11.9655503208467 10.3613521074851 13.8181188126291 276.677582193806 240.404494506576 318.423682742405 23.1228464027912 22.4128408022227 23.855343929184
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 47 11.8123719039655 10.3863054754537 13.4342409172687 276.732650021864 244.254916313639 313.528835955092 23.4273566961572 22.7095727733395 24.1678276930557
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 48 11.6459077273454 10.3218928051685 13.1397573443052 275.02292872158 244.785696653886 308.995224625165 23.6154136852558 22.880333122242 24.3741103132645
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 49 11.463382202069 10.1791267674604 12.9096664687179 271.333804530506 242.013071368205 304.206847443328 23.6696116161543 22.9184369170137 24.4454068175861
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 50 11.2655692389913 9.9957335990753 12.6967219584812 265.925757254852 237.027878090094 298.346797606176 23.6051771209623 22.8460964274047 24.3894789064979
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 51 11.0541100512982 9.79950173830678 12.4693430634898 259.182719384764 230.814328958104 291.037745927267 23.4467286992792 22.6901536046768 24.2285308542067
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 52 10.8306378523429 9.60472802939015 12.2130179979756 251.482897860412 224.024143372154 282.307286010725 23.2195833051523 22.4753001982088 23.9885137955965
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 53 10.5967631110964 9.41659540959378 11.9248394508155 243.184160999926 217.062587769601 272.449235812162 22.9489098180629 22.2243740814127 23.6970661089641
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 54 10.3540603414862 9.2349393630671 11.6088001599539 234.614131993434 210.177679650154 261.891705259352 22.659142815055 21.9585814491928 23.3820547243016
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 55 10.1040564784787 9.05658211174433 11.2726805830973 226.064695770572 203.519708559069 251.107114075926 22.3736571793797 21.6977545242356 23.0706147505392
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 56 9.84822085983187 8.87671528998584 10.9260521415442 217.790359833794 197.177832377801 240.557674585094 22.1146908597571 21.4607361804197 22.7885729413529
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 57 9.58795680202663 8.68989557759888 10.5788285735569 210.009785451374 191.205439980431 230.663468517663 21.9034972505282 21.2659332510839 22.5601757580728
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 58 9.32459473223503 8.4910845737862 10.2399247310353 202.909798577377 185.643916026848 221.781501057957 21.7607096505674 21.1320167633972 22.4081066089487
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 59 9.05938681549205 8.27693751817864 9.91580391811046 196.651270624862 180.550577323727 214.187751773478 21.7069073911911 21.0786920573958 22.3538456374205
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 60 8.79350299750714 8.04710493096483 9.60913218238549 191.376400317627 176.028432534198 208.062561662687 21.7633860330611 21.1274656852343 22.4184470906542
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 61 8.5280283687173 7.8048351063115 9.3182324632118 187.217108106929 172.245223450121 203.490377647954 21.9531525942954 21.302427020362 22.6237558925916
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 62 8.2639617440621 7.55630413056828 9.03789240444269 184.304461702049 169.430158406566 200.484582690243 22.3021920248453 21.6311847691004 22.9940141708549
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 63 8.0020747815357 7.30848380133872 8.76148905160884 182.738447725622 167.808274594424 198.996982466319 22.8363834023745 22.1413370104237 23.5532482367589
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 64 7.74252736471893 7.06557107497039 8.48434321265003 182.477881017696 167.433257157749 198.874331336314 23.5682578080655 22.8464171475685 24.312905280492
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 65 7.48535305395681 6.82942268715197 8.20428210539515 183.468771439468 168.305187370287 199.998530166814 24.5103698004578 23.7592902480233 25.2851925071783
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 66 7.23060749590303 6.60057160257728 7.9207813970831 185.682559235317 170.424140302846 202.307095361661 25.6800772743545 24.8971638526926 26.4876101036505
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 67 6.9783669720224 6.3787455507282 7.6343546248923 189.113495276013 173.797630235469 205.779066417971 27.0999642228912 26.2820996508609 27.9432796708816
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 68 6.72872688580718 6.16320856359872 7.34613554556519 193.776803821035 178.444533658859 210.426449772236 28.7984349951499 27.9416310120987 29.6815120710299
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 69 6.4818001874225 5.95297734021475 7.05760013327293 199.707476782175 184.396681052752 216.289556053849 30.8104956968118 29.9095232302969 31.7386083948566
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 70 6.23771573612488 5.74695885536175 6.77038040187094 206.959583247875 191.699034560271 223.434975540617 33.1787455541296 32.2267162621615 34.158899330311
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 71 5.99661660243244 5.54404297529302 6.48613490855341 215.606003231167 200.409058984944 231.955326095364 35.9546086611088 34.9424964272069 36.9960368076888
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 72 5.75865831364959 5.34317376557053 6.20645089011522 225.738512449463 210.595745900068 241.970110958828 39.1998448517776 38.1159531433034 40.3145588574479
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 73 5.52400704794691 5.14341632266826 5.93275985287868 237.468156991094 222.338801254966 253.627010969088 42.9883877645225 41.8177871126136 44.1917569099568
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 74 5.29283778374825 4.94402994851225 5.66625447192186 250.925864056188 235.728734603348 267.102732970979 47.4085687694152 46.1325446660448 48.7198876418944
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 75 5.0653324126634 4.74454985238762 5.40780332150301 266.263238321241 250.868868507089 282.602271470405 52.5657975882455 51.1613574991706 54.008791227504
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 76 4.84167782560177 4.5448659425267 5.15787362341683 283.6534933643 267.880293916262 300.355442804323 58.585784428778 57.0252692904951 60.1890035740232
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 77 4.62206398299218 4.34527179885193 4.91648772546704 303.292464325784 286.910064476589 320.610289794531 65.6184045573166 63.8692358318359 67.4154772727285
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 78 4.40668198118908 4.14645126219192 4.68324474482578 325.399641780451 308.141337629686 343.624544779821 73.842324717212 71.8668987842919 75.8720497458558
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 79 4.19572212815077 3.9493866414727 4.45742232269504 350.21915780824 331.802623280887 369.65789264445 83.4705319159445 81.2262553678315 85.7768176900349
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 80 3.98937204230139 3.75520659717096 4.23813946851442 378.020643609026 358.173246626344 398.967841234829 94.7569290606833 92.1963697498519 97.3886024945769
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 81 3.78781478912641 3.56501796408917 4.02453536595024 409.099863873293 387.583777333017 431.810381158823 108.004188865751 105.075283282407 111.014735798498
"Organic Disorders" "Unnatural Causes" "Persons (F)" 1864 82 3.59122707047363 3.37976353011746 3.81592136750892 443.779016738884 420.41177066447 468.445056584555 123.573087423949 120.21926333337 127.020475022726
