"sex" "dx2" "cod_label" "n" "fu" "deaths" "rate1000" "left" "right" "MRR" "MRR_left" "MRR_right"
"men" "All Danish population" "Alcohol Misuse" 3312865 51304339.1918856 19675 0.383495827251817 0.378174491146736 0.388892040480042 NA NA NA
"men" "All Danish population" "All Causes" 3312865 51304339.1918856 562789 10.9696179478131 10.9409959730449 10.9983147985287 NA NA NA
"men" "All Danish population" "Diabetes Mellitus" 3312865 51304339.1918856 14024 0.273349198545336 0.268862354264966 0.27791092043976 NA NA NA
"men" "All Danish population" "Digestive Diseases" 3312865 51304339.1918856 17100 0.333305140838937 0.328346741937417 0.338338417047053 NA NA NA
"men" "All Danish population" "Dis. Circulatory System" 3312865 51304339.1918856 183407 3.57488280502028 3.55855948347037 3.59128100260575 NA NA NA
"men" "All Danish population" "Homicide" 3312865 51304339.1918856 565 0.0110127137177777 0.0101410758623352 0.0119592699114079 NA NA NA
"men" "All Danish population" "Infectious Diseases" 3312865 51304339.1918856 6760 0.131762734039252 0.128658880578483 0.134941466950725 NA NA NA
"men" "All Danish population" "Natural Causes" 3312865 51304339.1918856 530710 10.3443491985165 10.3165559991413 10.3722172738418 NA NA NA
"men" "All Danish population" "Neoplasms" 3312865 51304339.1918856 162594 3.16920561810328 3.15383854357052 3.18464756868832 NA NA NA
"men" "All Danish population" "Other Causes" 3312865 51304339.1918856 73270 1.42814430814438 1.41784078565853 1.43852270686224 NA NA NA
"men" "All Danish population" "Respiratory Diseases" 3312865 51304339.1918856 53880 1.05020356657321 1.04137326483523 1.05910874466092 NA NA NA
"men" "All Danish population" "Suicide" 3312865 51304339.1918856 9986 0.194642405638457 0.190862005723695 0.198497683858419 NA NA NA
"men" "All Danish population" "Unnatural Causes" 3312865 51304339.1918856 32079 0.625268749296622 0.618463714954093 0.632148660291222 NA NA NA
"men" "Any Disorder" "Accidents" 326864 3140043.07378546 5790 1.84392375007133 1.79703479686166 1.89203614866834 5.48257129153589 5.29627654451563 5.67541889365645
"men" "Any Disorder" "Alcohol Misuse" 326864 3140043.07378546 8011 2.55123888805206 2.49597907195682 2.60772213078144 8.81191837327171 8.52966291233331 9.10351396242482
"men" "Any Disorder" "All Causes" 326864 3140043.07378546 94897 30.2215599500033 30.0298883010334 30.414454980847 2.84022072084615 2.81765379944979 2.86296838337594
"men" "Any Disorder" "Diabetes Mellitus" 326864 3140043.07378546 2526 0.804447563502623 0.773680320462571 0.836438339336838 2.99040112633547 2.84678837290631 3.14125875372289
"men" "Any Disorder" "Digestive Diseases" 326864 3140043.07378546 3062 0.975145858846014 0.941210966227174 1.01030425711701 3.0490182112899 2.91580820839368 3.18831397278318
"men" "Any Disorder" "Dis. Circulatory System" 326864 3140043.07378546 28374 9.0361817762563 8.93164993872933 9.14193700533263 2.60120220695187 2.56384501678694 2.63910372005672
"men" "Any Disorder" "Homicide" 326864 3140043.07378546 176 0.0560501865306657 0.0483520989901845 0.06497387860577 7.19261313740434 5.85505093845368 8.83573589507053
"men" "Any Disorder" "Infectious Diseases" 326864 3140043.07378546 1368 0.435662813488356 0.413177475507111 0.459371815522223 3.34959938706105 3.12984490995893 3.58478339233332
"men" "Any Disorder" "Natural Causes" 326864 3140043.07378546 84777 26.99867422449 26.8175441314608 27.1810276998857 2.65826535313921 2.63604537405415 2.6806726307721
"men" "Any Disorder" "Neoplasms" 326864 3140043.07378546 15889 5.0601216692372 4.98205084920491 5.13941589166442 1.5110050491445 1.4830188620671 1.53951936616492
"men" "Any Disorder" "Other Causes" 326864 3140043.07378546 16143 5.14101227934396 5.06231509736991 5.2209328633251 3.95096275458692 3.87266089380026 4.03084781141651
"men" "Any Disorder" "Respiratory Diseases" 326864 3140043.07378546 9404 2.99486337576353 2.93494122617109 3.05600894474841 2.94929225271782 2.87525319612058 3.02523784815805
"men" "Any Disorder" "Suicide" 326864 3140043.07378546 4154 1.32291178891128 1.2832877225903 1.36375932725975 10.1467537006629 9.69326821722319 10.6214548441961
"men" "Any Disorder" "Unnatural Causes" 326864 3140043.07378546 10120 3.22288572551328 3.16070168876153 3.28629317871097 6.79506685224968 6.61378162604237 6.98132114685072
"men" "Organic Disorders" "Accidents" 51400 238148.378755895 1354 5.68553104192184 5.39061739563696 5.99657902911457 4.13270504230276 3.87536999840807 4.40712782874679
"men" "Organic Disorders" "Alcohol Misuse" 51400 238148.378755895 1083 4.54758502097589 4.28465135011205 4.8266539872523 7.34392090600625 6.84234665820673 7.88226276273039
"men" "Organic Disorders" "All Causes" 51400 238148.378755895 37999 159.5601876381 157.963922384688 161.172583554267 3.14583506915562 3.10834339082697 3.18377895812099
"men" "Organic Disorders" "Diabetes Mellitus" 51400 238148.378755895 1010 4.24105343599783 3.98740155548286 4.51084095662666 3.31857173587974 3.08260058630639 3.57260632957177
"men" "Organic Disorders" "Digestive Diseases" 51400 238148.378755895 1011 4.24525249880574 3.99147124774759 4.51516938491951 2.50466871860168 2.32845683975931 2.69421587844001
"men" "Organic Disorders" "Dis. Circulatory System" 51400 238148.378755895 15866 66.6223305104371 65.5936992471014 67.6670926260964 3.36212303367983 3.2997669854594 3.42565743078575
"men" "Organic Disorders" "Homicide" 51400 238148.378755895 9 0.0377915652712678 0.0196635095023942 0.072632121213082 4.62705207288294 2.15676313490198 9.92673258305826
"men" "Organic Disorders" "Infectious Diseases" 51400 238148.378755895 500 2.09953140395932 1.9233374357085 2.29186622917658 3.10219526043546 2.79279131929647 3.44587702180789
"men" "Organic Disorders" "Natural Causes" 51400 238148.378755895 36353 152.648530256266 151.087395810486 154.225795370953 3.12050169875576 3.08248979693987 3.15898234654482
"men" "Organic Disorders" "Neoplasms" 51400 238148.378755895 4311 18.1021597649373 17.5697775576685 18.6506736969069 1.45091630212076 1.40150592797988 1.50206864896686
"men" "Organic Disorders" "Other Causes" 51400 238148.378755895 8366 35.1293594510473 34.3846024590865 35.8902475871078 5.57476688898388 5.42940336821487 5.72402228363614
"men" "Organic Disorders" "Respiratory Diseases" 51400 238148.378755895 4206 17.6612581701058 17.1354962276074 18.2031518672092 3.12610523146611 3.01507886354094 3.24122000136435
"men" "Organic Disorders" "Suicide" 51400 238148.378755895 283 1.18833477464097 1.05764550146708 1.33517282932911 3.71111641743341 3.23577671242784 4.25628412827356
"men" "Organic Disorders" "Unnatural Causes" 51400 238148.378755895 1646 6.91165738183408 6.58569512337947 7.25375330453312 3.9288603009115 3.707876657472 4.16301422351048
"men" "Substance Use Disorders" "Accidents" 96844 1000149.14546748 3403 3.40249253366047 3.29007373259487 3.5187525820233 12.2465880512535 11.7348568931768 12.7806346734667
"men" "Substance Use Disorders" "Alcohol Misuse" 96844 1000149.14546748 6878 6.87697433044864 6.71635689169706 7.0414328339392 18.6273403831555 18.0099845771874 19.2658582389594
"men" "Substance Use Disorders" "All Causes" 96844 1000149.14546748 35073 35.0677698010795 34.7026804217155 35.4367001014706 4.20205936380783 4.15018502144277 4.25458209832455
"men" "Substance Use Disorders" "Diabetes Mellitus" 96844 1000149.14546748 770 0.769885175115651 0.717382507300187 0.826230325985401 3.50569599351314 3.22513831097922 3.81065964119926
"men" "Substance Use Disorders" "Digestive Diseases" 96844 1000149.14546748 1393 1.39279227134559 1.32153887353433 1.46788743787158 5.98588190055475 5.61994426718158 6.37564723490721
"men" "Substance Use Disorders" "Dis. Circulatory System" 96844 1000149.14546748 6248 6.24706827808129 6.09407208449256 6.40390555443506 2.86786647920271 2.78605429473717 2.95208106965858
"men" "Substance Use Disorders" "Homicide" 96844 1000149.14546748 135 0.134979868364432 0.114027403662077 0.159782335460988 15.2508561373006 12.1715231534204 19.1092445858165
"men" "Substance Use Disorders" "Infectious Diseases" 96844 1000149.14546748 565 0.564915745377069 0.520203609801318 0.613470943611513 5.94439531388802 5.38253357239856 6.5649076169213
"men" "Substance Use Disorders" "Natural Causes" 96844 1000149.14546748 29668 29.6635758121184 29.3279472724067 30.0030452792438 3.76704934289976 3.71672180794573 3.81805835494717
"men" "Substance Use Disorders" "Neoplasms" 96844 1000149.14546748 6330 6.32905604997672 6.17504679674245 6.48690638342665 2.08895953770978 2.02974445538331 2.1499021409395
"men" "Substance Use Disorders" "Other Causes" 96844 1000149.14546748 4461 4.46033476128691 4.33134867595056 4.59316200822329 4.25003375013772 4.10457379222829 4.40064859145919
"men" "Substance Use Disorders" "Respiratory Diseases" 96844 1000149.14546748 3023 3.02254920048651 2.91670071806018 3.1322389756319 4.40240830960867 4.22074247974549 4.5918932551602
"men" "Substance Use Disorders" "Suicide" 96844 1000149.14546748 1867 1.86672158693626 1.78393826504985 1.95334645340794 9.82294562471757 9.26884969574614 10.4101656530736
"men" "Substance Use Disorders" "Unnatural Causes" 96844 1000149.14546748 5405 5.40419398896116 5.26202495270951 5.55020413867206 11.5303483725594 11.144830975245 11.9292014287063
"men" "Schizophrenia" "Accidents" 50427 559612.094393293 1307 2.33554637774045 2.21229846078548 2.46566047902949 6.6762350906218 6.26182864249995 7.11806686671884
"men" "Schizophrenia" "Alcohol Misuse" 50427 559612.094393293 1001 1.78873903911108 1.68129173438714 1.90305304225287 3.89281992041858 3.62000711288912 4.1861925847746
"men" "Schizophrenia" "All Causes" 50427 559612.094393293 14414 25.7571273823648 25.3400533697692 26.1810660502728 2.96355157611806 2.90808706090904 3.02007393876525
"men" "Schizophrenia" "Diabetes Mellitus" 50427 559612.094393293 434 0.775537205768442 0.705900770594598 0.852043208600692 3.53565732172058 3.16988158180802 3.94364028245691
"men" "Schizophrenia" "Digestive Diseases" 50427 559612.094393293 512 0.914919468556319 0.839005330524883 0.997702402462329 3.59701895584533 3.25320063142577 3.97717412314656
"men" "Schizophrenia" "Dis. Circulatory System" 50427 559612.094393293 3449 6.16319774814598 5.96090477764978 6.37235585865676 2.46929896414564 2.3761081396421 2.56614472742353
"men" "Schizophrenia" "Homicide" 50427 559612.094393293 33 0.058969418871794 0.0419229348851819 0.0829472548045821 5.02559665071249 3.35966014228561 7.51761208753401
"men" "Schizophrenia" "Infectious Diseases" 50427 559612.094393293 239 0.42708154879875 0.37622803848057 0.484808761359128 4.06359896889905 3.50603049303269 4.70983826662441
"men" "Schizophrenia" "Natural Causes" 50427 559612.094393293 12039 21.5131161756827 21.132240627163 21.9008564095908 2.64516612778706 2.59113428591101 2.70032467311201
"men" "Schizophrenia" "Neoplasms" 50427 559612.094393293 2204 3.93844239980103 3.77740278161618 4.10634751794032 1.41001084960346 1.34394506179111 1.47932430612144
"men" "Schizophrenia" "Other Causes" 50427 559612.094393293 2740 4.89624871844592 4.7163073722303 5.08305536955421 4.44341122196848 4.25368448497498 4.64160032490786
"men" "Schizophrenia" "Respiratory Diseases" 50427 559612.094393293 1460 2.60895004705513 2.47849930416496 2.74626679805431 3.50451382034393 3.3024407309768 3.71895156263682
"men" "Schizophrenia" "Suicide" 50427 559612.094393293 1035 1.8494954100699 1.74018307391929 1.96567437250472 9.12158441662133 8.47325601945033 9.81951944784345
"men" "Schizophrenia" "Unnatural Causes" 50427 559612.094393293 2375 4.24401120668214 4.07671390707433 4.4181739344495 7.58758198940551 7.23269849380177 7.95987839051884
"men" "Mood Disorders" "Accidents" 92308 803222.064682985 1410 1.75542986428852 1.66615338299419 1.84948999287107 3.5099751106875 3.29953617873719 3.73383548785964
"men" "Mood Disorders" "Alcohol Misuse" 92308 803222.064682985 1751 2.17996999458809 2.08021736942507 2.28450605554641 4.0641757794412 3.8425573964131 4.29857593841409
"men" "Mood Disorders" "All Causes" 92308 803222.064682985 27194 33.8561416521008 33.4561317932525 34.2609341286218 2.09570893961915 2.06676016024475 2.12506319992133
"men" "Mood Disorders" "Diabetes Mellitus" 92308 803222.064682985 807 1.00470347551833 0.937722185688849 1.07646922417334 2.43367840039784 2.244038298138 2.63934468563992
"men" "Mood Disorders" "Digestive Diseases" 92308 803222.064682985 880 1.09558743303114 1.02554103822535 1.17041812923727 2.21720496488546 2.05199033910012 2.39572173544862
"men" "Mood Disorders" "Dis. Circulatory System" 92308 803222.064682985 7876 9.80550752562866 9.59132774584958 10.0244700611723 1.84700284298296 1.80001600374286 1.8952162063524
"men" "Mood Disorders" "Homicide" 92308 803222.064682985 28 0.0348596001418998 0.0240691320650601 0.050487558868696 3.42113168119279 2.21201072596401 5.29117776992708
"men" "Mood Disorders" "Infectious Diseases" 92308 803222.064682985 405 0.504219216338193 0.457428108812964 0.555796666681573 2.54994920540011 2.27359993217661 2.85988790644263
"men" "Mood Disorders" "Natural Causes" 92308 803222.064682985 23810 29.6431099778083 29.2689676039392 30.0220349773518 1.92081838049018 1.89253040759565 1.949529178512
"men" "Mood Disorders" "Neoplasms" 92308 803222.064682985 5063 6.30336269708709 6.1321055066752 6.47940275126997 1.3063249278195 1.26526100929143 1.34872157168448
"men" "Mood Disorders" "Other Causes" 92308 803222.064682985 3988 4.96500304878201 4.81327425320574 5.12151478964582 2.39537631047034 2.3096160393828 2.48432101739985
"men" "Mood Disorders" "Respiratory Diseases" 92308 803222.064682985 3040 3.78475658683483 3.65258045516537 3.92171578351752 2.3829797679188 2.28548850258158 2.48462968328042
"men" "Mood Disorders" "Suicide" 92308 803222.064682985 1946 2.42274220986203 2.31745593998786 2.5328118279038 12.4878225936826 11.79449666637 13.221904888569
"men" "Mood Disorders" "Unnatural Causes" 92308 803222.064682985 3384 4.21303167429246 4.07344885957185 4.35739750282691 5.98813960739916 5.74824970233382 6.23804076276368
"men" "Neurotic Disorders" "Accidents" 122464 1115126.92076503 1650 1.47965219857487 1.40995259234077 1.55279733562722 4.90805870732987 4.63259675611551 5.19990008687818
"men" "Neurotic Disorders" "Alcohol Misuse" 122464 1115126.92076503 2243 2.01143023115359 1.92988792753485 2.09641788887015 4.79229558386895 4.55655658761605 5.04023082377332
"men" "Neurotic Disorders" "All Causes" 122464 1115126.92076503 21394 19.1852600826126 18.9298939610346 19.4440711181549 2.42037887275285 2.38282715629105 2.45852237842835
"men" "Neurotic Disorders" "Diabetes Mellitus" 122464 1115126.92076503 592 0.530881273670498 0.489793749259382 0.575415523697829 2.56464471544868 2.33404129635163 2.81803176608745
"men" "Neurotic Disorders" "Digestive Diseases" 122464 1115126.92076503 699 0.626834476850808 0.582046223994676 0.675069170060315 2.75347486483304 2.52500779421779 3.00261403098599
"men" "Neurotic Disorders" "Dis. Circulatory System" 122464 1115126.92076503 4775 4.28202378678485 4.16227642389244 4.40521624304909 1.99590155763736 1.93137090465961 2.06258829837831
"men" "Neurotic Disorders" "Homicide" 122464 1115126.92076503 56 0.0502184988607228 0.0386471200128636 0.0652544776165731 4.93782839519579 3.59264840224906 6.78667838610038
"men" "Neurotic Disorders" "Infectious Diseases" 122464 1115126.92076503 322 0.288756368449156 0.258878488237422 0.322082537207477 2.8548232400707 2.51127370053902 3.24537135490189
"men" "Neurotic Disorders" "Natural Causes" 122464 1115126.92076503 17844 16.001765958406 15.7686952392298 16.2382816018017 2.15038165909606 2.11397462986719 2.18741569290603
"men" "Neurotic Disorders" "Neoplasms" 122464 1115126.92076503 4236 3.79867073525039 3.68598239581628 3.9148041974444 1.42623431130505 1.37735205545345 1.47685139953132
"men" "Neurotic Disorders" "Other Causes" 122464 1115126.92076503 2944 2.64005822582086 2.54639429525611 2.73716739340376 2.55626489726628 2.45058039753698 2.66650717991683
"men" "Neurotic Disorders" "Respiratory Diseases" 122464 1115126.92076503 2033 1.82311086042588 1.74555984228106 1.90410728346008 2.66489303461367 2.53317482732423 2.80346023074683
"men" "Neurotic Disorders" "Suicide" 122464 1115126.92076503 1844 1.65362342677094 1.57984475313842 1.73084756089708 9.85274878430659 9.29325477500555 10.4459267454655
"men" "Neurotic Disorders" "Unnatural Causes" 122464 1115126.92076503 3550 3.18349412420654 3.08047581362071 3.28995760786239 6.69559178748145 6.43156202658996 6.97046055052331
"men" "Eating Disorders" "Accidents" 1225 10819.9117673479 7 0.646955368076517 0.308425571434951 1.35705754336682 3.26283203071545 1.40068183190774 7.6006360746199
"men" "Eating Disorders" "Alcohol Misuse" 1225 10819.9117673479 9 0.831799758955522 0.432797698293444 1.59864722415726 6.09743928490775 2.89240981729506 12.8539066666235
"men" "Eating Disorders" "All Causes" 1225 10819.9117673479 69 6.37713148532567 5.03677728259214 8.07417197533947 4.14672905018781 3.16775910831366 5.4282416142512
"men" "Eating Disorders" "Diabetes Mellitus" 1225 10819.9117673479 5 0.462110977197512 0.192343441524084 1.11023569898899 12.8384943425675 4.71933153973108 34.9259075351016
"men" "Eating Disorders" "Digestive Diseases" 1225 10819.9117673479 NA NA NA NA NA NA NA
"men" "Eating Disorders" "Dis. Circulatory System" 1225 10819.9117673479 8 0.73937756351602 0.369760977337943 1.47846640109686 2.95504266879947 1.34011686510047 6.5160564737545
"men" "Eating Disorders" "Natural Causes" 1225 10819.9117673479 50 4.62110977197512 3.50241987258845 6.0971146525793 3.78813612680797 2.76086636725527 5.19763487484322
"men" "Eating Disorders" "Neoplasms" 1225 10819.9117673479 9 0.831799758955522 0.432797698293444 1.59864722415726 1.82473655277476 0.865806615436071 3.84573578864988
"men" "Eating Disorders" "Other Causes" 1225 10819.9117673479 13 1.20148854071353 0.697651932423352 2.06919044637568 4.97979759508261 2.67779094994056 9.2607617814755
"men" "Eating Disorders" "Respiratory Diseases" 1225 10819.9117673479 4 0.36968878175801 0.138750801479104 0.985001844319468 4.83638588189203 1.58063226247039 14.7982734212998
"men" "Eating Disorders" "Suicide" 1225 10819.9117673479 12 1.10906634527403 0.629849525809778 1.95289209218358 8.74210308959796 4.58005394680284 16.6863463436947
"men" "Eating Disorders" "Unnatural Causes" 1225 10819.9117673479 19 1.75602171335055 1.12008467429357 2.75301709641139 5.3422219356566 3.19699561045849 8.92692348918103
"men" "Personality Disorders" "Accidents" 53701 667956.279257429 1495 2.23817044082885 2.12754377554165 2.35454940095166 6.43494261948528 6.05805225002323 6.83528051708522
"men" "Personality Disorders" "Alcohol Misuse" 53701 667956.279257429 1876 2.80856705484611 2.68430820889203 2.93857794549709 5.49000650074069 5.19956565595029 5.79667098610114
"men" "Personality Disorders" "All Causes" 53701 667956.279257429 16522 24.7351518550999 24.3608478453654 25.1152070395305 2.5161569562877 2.47202295838211 2.56107889581192
"men" "Personality Disorders" "Diabetes Mellitus" 53701 667956.279257429 469 0.702141763711526 0.641386730280505 0.768651786937224 2.77298686134571 2.49593790981209 3.08078822913301
"men" "Personality Disorders" "Digestive Diseases" 53701 667956.279257429 587 0.878800032619757 0.810507833776386 0.952846431766327 3.0892911250256 2.81172969117859 3.39425218757836
"men" "Personality Disorders" "Dis. Circulatory System" 53701 667956.279257429 3550 5.3147191069849 5.14273406090718 5.49245573494962 1.99115284484703 1.91696599348877 2.06821073770168
"men" "Personality Disorders" "Homicide" 53701 667956.279257429 58 0.0868320304803167 0.0671292381495216 0.112317698296244 7.99399839002142 5.84897501426079 10.9256767388912
"men" "Personality Disorders" "Infectious Diseases" 53701 667956.279257429 276 0.413200696768404 0.367218652993928 0.464940477336584 3.64443616881059 3.17515641412854 4.18307423515708
"men" "Personality Disorders" "Natural Causes" 53701 667956.279257429 13913 20.8292075874594 20.4859602072199 21.1782061632909 2.24785836024037 2.20500498042436 2.29154457815787
"men" "Personality Disorders" "Neoplasms" 53701 667956.279257429 3275 4.9030155141903 4.73793722886863 5.07384542494902 1.4568865143837 1.40044365683326 1.51560421973177
"men" "Personality Disorders" "Other Causes" 53701 667956.279257429 2255 3.37596946091576 3.23946663135871 3.51822417021027 2.74076684397098 2.61243961600664 2.87539771139022
"men" "Personality Disorders" "Respiratory Diseases" 53701 667956.279257429 1625 2.43279395742267 2.31733924662456 2.55400086452302 2.88347662026793 2.72522225314361 3.05092085977239
"men" "Personality Disorders" "Suicide" 53701 667956.279257429 1056 1.58094179633128 1.48840789347336 1.67922850607479 7.36909609495854 6.84958220746932 7.92801306881408
"men" "Personality Disorders" "Unnatural Causes" 53701 667956.279257429 2609 3.90594426764045 3.75890564424678 4.05873465998384 6.88586955951105 6.57641961729754 7.20988050487041
"men" "Intellectual Disabilities" "Accidents" 11880 115167.36112733 123 1.06801092597763 0.895004949828134 1.27445925100932 4.53424008034432 3.70320850945735 5.5517622228659
"men" "Intellectual Disabilities" "Alcohol Misuse" 11880 115167.36112733 66 0.573079033451412 0.450234585171269 0.729441027851456 2.03394221286052 1.54368459380391 2.67990037722788
"men" "Intellectual Disabilities" "All Causes" 11880 115167.36112733 1779 15.4470848562131 14.7457019415407 16.1818292205434 3.36926188795282 3.19492778681465 3.55310868573003
"men" "Intellectual Disabilities" "Diabetes Mellitus" 11880 115167.36112733 51 0.442833798576091 0.33654930919238 0.582683630021161 3.73553419041932 2.72924456856085 5.11284911895964
"men" "Intellectual Disabilities" "Digestive Diseases" 11880 115167.36112733 93 0.80752045622699 0.65900399060262 0.989507342176712 6.32707010926547 5.01362898300487 7.98459884113081
"men" "Intellectual Disabilities" "Dis. Circulatory System" 11880 115167.36112733 398 3.45584023202518 3.13246897469168 3.81259377372106 3.04571012866512 2.72230118005335 3.40754000910051
"men" "Intellectual Disabilities" "Homicide" 11880 115167.36112733 NA NA NA NA NA NA NA
"men" "Intellectual Disabilities" "Infectious Diseases" 11880 115167.36112733 32 0.277856501067351 0.196493399639407 0.392910068872907 4.62061908378041 3.10794611869679 6.86952730259949
"men" "Intellectual Disabilities" "Natural Causes" 11880 115167.36112733 1614 14.0143872725845 13.3470894063075 14.7150472022135 3.33791205694538 3.15684355092741 3.529366191311
"men" "Intellectual Disabilities" "Neoplasms" 11880 115167.36112733 223 1.9363124918131 1.69814502024568 2.20788332047698 1.26183273530934 1.08619726314177 1.46586803882458
"men" "Intellectual Disabilities" "Other Causes" 11880 115167.36112733 536 4.65409639287813 4.27630888058115 5.06525927829086 7.66312634327325 6.95430946879117 8.44418926372226
"men" "Intellectual Disabilities" "Respiratory Diseases" 11880 115167.36112733 215 1.86684836654627 1.63326847953796 2.13383339441068 5.00407729387547 4.29460333859991 5.83075725248322
"men" "Intellectual Disabilities" "Suicide" 11880 115167.36112733 40 0.347320626334189 0.254767364420646 0.473497136305098 2.36836176171384 1.66145444036569 3.37604047277619
"men" "Intellectual Disabilities" "Unnatural Causes" 11880 115167.36112733 165 1.43269758362853 1.22995317563967 1.66886220287817 3.70193940779688 3.10851736388524 4.4086468804121
"men" "Developmental Disorders" "Accidents" 16127 131903.670866083 26 0.197113543764804 0.13420914480647 0.289501502982875 1.45009332438425 0.934160416735493 2.25097382821261
"men" "Developmental Disorders" "Alcohol Misuse" 16127 131903.670866083 8 0.0606503211584013 0.0303310827025179 0.121276958448696 1.21540891873289 0.551052375088152 2.68072311547365
"men" "Developmental Disorders" "All Causes" 16127 131903.670866083 232 1.75885931359364 1.54648952843681 2.0003925200464 2.30345676920286 1.98835240994789 2.66849732524304
"men" "Developmental Disorders" "Diabetes Mellitus" 16127 131903.670866083 3 0.0227438704344005 0.00733538533210444 0.0705189460290281 1.49002766297937 0.409349693200027 5.42368169153332
"men" "Developmental Disorders" "Digestive Diseases" 16127 131903.670866083 19 0.144044512751203 0.0918793030416817 0.225826937806861 9.98355160041412 5.96852204419326 16.6994947526584
"men" "Developmental Disorders" "Dis. Circulatory System" 16127 131903.670866083 31 0.235019994488805 0.165281597385972 0.334183591416608 2.32989347421801 1.55885918945341 3.4822924597231
"men" "Developmental Disorders" "Homicide" 16127 131903.670866083 NA NA NA NA NA NA NA
"men" "Developmental Disorders" "Infectious Diseases" 16127 131903.670866083 4 0.0303251605792007 0.0113815742942961 0.0807986083801406 2.1710549502699 0.707919384778128 6.65821518444323
"men" "Developmental Disorders" "Natural Causes" 16127 131903.670866083 172 1.30398190490563 1.12296974484801 1.51417152253861 2.38547375498749 2.01106270675139 2.82959104986158
"men" "Developmental Disorders" "Neoplasms" 16127 131903.670866083 27 0.204694833909605 0.140376066464429 0.298483752142308 1.00904035121802 0.656001805758831 1.55207260322772
"men" "Developmental Disorders" "Other Causes" 16127 131903.670866083 69 0.523109019991212 0.413161251931788 0.662315368434753 3.88014455951111 2.96104928861821 5.08452252401695
"men" "Developmental Disorders" "Respiratory Diseases" 16127 131903.670866083 11 0.0833941915928018 0.0461837167870867 0.150585350752054 2.42576974655254 1.23525786145246 4.76366841848758
"men" "Developmental Disorders" "Suicide" 16127 131903.670866083 32 0.242601284633605 0.171561762965516 0.343056531295412 3.53027367110321 2.37174815015982 5.25470303077699
"men" "Developmental Disorders" "Unnatural Causes" 16127 131903.670866083 60 0.45487740868801 0.353187009573523 0.585846736505313 2.14677699483634 1.60662045251215 2.86853777963075
"men" "Behavioral Disorders" "Accidents" 41237 373351.629358485 267 0.715143524239536 0.634308486480459 0.806280021728039 4.62836998518128 4.02458816186012 5.32273312403376
"men" "Behavioral Disorders" "Alcohol Misuse" 41237 373351.629358485 83 0.222310533752365 0.179278633763624 0.275671296571925 3.49010602098692 2.72755515926648 4.46584553802569
"men" "Behavioral Disorders" "All Causes" 41237 373351.629358485 1111 2.97574702408286 2.80581275240108 3.15597337839464 3.00108979693431 2.80522531058754 3.21062979692595
"men" "Behavioral Disorders" "Diabetes Mellitus" 41237 373351.629358485 26 0.0696394443079698 0.0474155661090563 0.102279749067397 3.35037111464626 2.15705636945168 5.20384481593747
"men" "Behavioral Disorders" "Digestive Diseases" 41237 373351.629358485 37 0.0991022861305724 0.0718037293693482 0.136779289913852 4.68444362342931 3.23889022177084 6.77516388594664
"men" "Behavioral Disorders" "Dis. Circulatory System" 41237 373351.629358485 147 0.393730704356599 0.33496032074161 0.462812631686991 2.41028861843291 2.00375339039493 2.89930450124015
"men" "Behavioral Disorders" "Homicide" 41237 373351.629358485 12 0.0321412819882938 0.0182533455329431 0.0565957624582617 3.7387801076066 1.93212244006917 7.2347778811235
"men" "Behavioral Disorders" "Infectious Diseases" 41237 373351.629358485 15 0.0401766024853672 0.0242211028967681 0.0666426873353729 2.29761869044212 1.28549517393862 4.10662891132801
"men" "Behavioral Disorders" "Natural Causes" 41237 373351.629358485 704 1.88562187664657 1.75135321089475 2.03018433949803 2.52943062931656 2.32434302070533 2.75261407267817
"men" "Behavioral Disorders" "Neoplasms" 41237 373351.629358485 137 0.366946302699687 0.310369802952999 0.43383598463463 1.3901170817645 1.14798001591358 1.68332677766659
"men" "Behavioral Disorders" "Other Causes" 41237 373351.629358485 204 0.546401793800994 0.476338942327574 0.626769918936483 3.32881736156351 2.84259227755739 3.89821119058566
"men" "Behavioral Disorders" "Respiratory Diseases" 41237 373351.629358485 55 0.147314209113013 0.113101573198026 0.191875988927194 2.96081208638567 2.18857418071519 4.005533962766
"men" "Behavioral Disorders" "Suicide" 41237 373351.629358485 128 0.342840341208467 0.288307287907663 0.40768827043173 4.0979641594076 3.3500624840716 5.01283493416485
"men" "Behavioral Disorders" "Unnatural Causes" 41237 373351.629358485 407 1.0901251474363 0.989199445391487 1.20134806242506 4.45536152467033 3.97867985008109 4.98915395645823
"women" "All Danish population" "Accidents" 3356869 52607713.4889363 16676 0.316987736095146 0.312212960013129 0.32183553440735 NA NA NA
"women" "All Danish population" "Alcohol Misuse" 3356869 52607713.4889363 7289 0.138553826361089 0.135409286248642 0.141771390508982 NA NA NA
"women" "All Danish population" "All Causes" 3356869 52607713.4889363 556887 10.5856529977703 10.5578870815362 10.6134919348748 NA NA NA
"women" "All Danish population" "Diabetes Mellitus" 3356869 52607713.4889363 11707 0.222533906600256 0.218539117027018 0.22660171899866 NA NA NA
"women" "All Danish population" "Digestive Diseases" 3356869 52607713.4889363 21907 0.416421823856822 0.41094387708485 0.421972792524265 NA NA NA
"women" "All Danish population" "Dis. Circulatory System" 3356869 52607713.4889363 195864 3.7231042181902 3.70665237120526 3.73962908612291 NA NA NA
"women" "All Danish population" "Homicide" 3356869 52607713.4889363 350 0.00665301676860765 0.00599128503693603 0.00738783614041015 NA NA NA
